listing_datetime,unit_price,quantity,listings
"2019-03-03 00:05:02 UTC",570,2027,25
"2019-03-02 23:30:10 UTC",570,2027,25
"2019-03-02 22:34:46 UTC",570,2027,25
"2019-03-02 21:44:44 UTC",570,2027,25
"2019-03-02 20:47:34 UTC",570,2027,25
"2019-03-02 20:14:38 UTC",570,2027,25
"2019-03-02 18:57:42 UTC",570,2027,25
"2019-03-02 18:23:56 UTC",570,2027,25
"2019-03-02 17:34:40 UTC",570,2027,25
"2019-03-02 16:42:25 UTC",570,2027,25
"2019-03-02 15:48:21 UTC",570,2027,25
"2019-03-02 15:14:39 UTC",570,2027,25
"2019-03-02 14:00:15 UTC",570,2027,25
"2019-03-02 13:26:00 UTC",570,2027,25
"2019-03-02 12:33:24 UTC",570,2027,25
"2019-03-02 11:40:55 UTC",570,2027,25
"2019-03-02 10:47:39 UTC",570,2027,25
"2019-03-02 10:14:57 UTC",570,2027,25
"2019-03-02 09:07:09 UTC",570,2027,25
"2019-03-02 08:32:52 UTC",570,2027,25
"2019-03-02 07:37:01 UTC",570,2027,25
"2019-03-02 06:44:45 UTC",570,2027,25
"2019-03-02 05:46:17 UTC",570,2027,25
"2019-03-02 05:13:16 UTC",570,2027,25
"2019-03-02 03:57:41 UTC",570,2027,25
"2019-03-02 03:22:13 UTC",570,2027,25
"2019-03-02 02:26:12 UTC",570,2027,25
"2019-03-02 01:32:13 UTC",570,2027,25
"2019-03-02 00:38:28 UTC",570,2027,25
"2019-03-02 00:05:46 UTC",570,2027,25
"2019-03-01 22:47:42 UTC",570,2027,25
"2019-03-01 22:14:23 UTC",570,2027,25
"2019-03-01 21:21:36 UTC",570,2027,25
"2019-03-01 20:31:01 UTC",570,2027,25
"2019-03-01 19:31:40 UTC",570,2027,25
"2019-03-01 18:59:53 UTC",570,2027,25
"2019-03-01 17:45:41 UTC",570,2027,25
"2019-03-01 17:10:02 UTC",570,2027,25
"2019-03-01 16:18:47 UTC",570,2027,25
"2019-03-01 15:25:07 UTC",570,2027,25
"2019-03-01 14:31:55 UTC",570,2028,25
"2019-03-01 13:59:21 UTC",570,2028,25
"2019-03-01 12:43:36 UTC",570,2028,25
"2019-03-01 12:10:26 UTC",570,2028,25
"2019-03-01 11:18:58 UTC",570,2028,25
"2019-03-01 10:27:28 UTC",570,2028,25
"2019-03-01 09:33:29 UTC",570,2028,25
"2019-03-01 09:01:52 UTC",570,2028,25
"2019-03-01 07:52:33 UTC",570,2028,25
"2019-03-01 07:18:02 UTC",570,2028,25
"2019-03-01 06:23:21 UTC",570,2028,25
"2019-03-01 05:31:13 UTC",570,2028,25
"2019-03-01 04:38:06 UTC",570,2028,25
"2019-03-01 04:05:26 UTC",570,2028,25
"2019-03-01 02:50:49 UTC",570,2039,25
"2019-03-01 02:16:24 UTC",570,2039,25
"2019-03-01 01:25:03 UTC",570,2039,25
"2019-03-01 00:33:39 UTC",570,2039,25
"2019-02-28 23:39:45 UTC",570,2039,25
"2019-02-28 23:08:05 UTC",570,2039,25
"2019-02-28 21:51:39 UTC",570,2039,25
"2019-02-28 21:15:47 UTC",570,2039,25
"2019-02-28 20:16:25 UTC",570,2039,25
"2019-02-28 19:22:41 UTC",570,2039,25
"2019-02-28 18:25:09 UTC",570,2039,25
"2019-02-28 17:50:40 UTC",570,2039,25
"2019-02-28 16:32:42 UTC",570,2039,25
"2019-02-28 15:56:49 UTC",570,2039,25
"2019-02-28 15:05:22 UTC",570,2039,25
"2019-02-28 14:13:52 UTC",570,2039,25
"2019-02-28 13:17:09 UTC",570,2039,25
"2019-02-28 12:44:05 UTC",570,2039,25
"2019-02-28 11:27:42 UTC",570,2039,25
"2019-02-28 10:54:27 UTC",570,2039,25
"2019-02-28 09:59:20 UTC",570,2039,25
"2019-02-28 09:06:13 UTC",570,2039,25
"2019-02-28 08:05:31 UTC",570,2039,25
"2019-02-28 07:33:59 UTC",570,2039,25
"2019-02-28 06:29:11 UTC",570,2039,25
"2019-02-28 05:54:23 UTC",570,2039,25
"2019-02-28 05:02:47 UTC",570,2039,25
"2019-02-28 04:10:18 UTC",570,2039,25
"2019-02-28 03:14:40 UTC",570,2039,25
"2019-02-28 02:41:48 UTC",570,2039,25
"2019-02-28 01:24:33 UTC",570,2039,25
"2019-02-28 00:49:57 UTC",570,2039,25
"2019-02-27 23:56:04 UTC",570,2039,25
"2019-02-27 23:04:19 UTC",570,2039,25
"2019-02-27 22:12:24 UTC",570,2039,25
"2019-02-27 21:38:21 UTC",570,2039,25
"2019-02-27 20:22:31 UTC",570,2039,25
"2019-02-27 19:47:33 UTC",570,2039,25
"2019-02-27 18:50:59 UTC",570,2039,25
"2019-02-27 17:56:00 UTC",570,2039,25
"2019-02-27 17:01:12 UTC",570,2039,25
"2019-02-27 16:28:39 UTC",570,2039,25
"2019-02-27 15:16:22 UTC",570,2039,25
"2019-02-27 14:41:42 UTC",570,2039,25
"2019-02-27 13:51:27 UTC",570,2039,25
"2019-02-27 13:01:03 UTC",570,2039,25
"2019-02-27 12:01:43 UTC",570,2039,25
"2019-02-27 11:27:12 UTC",570,2039,25
"2019-02-27 10:13:23 UTC",570,2039,25
"2019-02-27 09:37:41 UTC",570,2039,25
"2019-02-27 08:40:04 UTC",570,2039,25
"2019-02-27 07:47:48 UTC",570,2039,25
"2019-02-27 06:52:34 UTC",570,2039,25
"2019-02-27 06:18:40 UTC",570,2039,25
"2019-02-27 05:13:33 UTC",570,2039,25
"2019-02-27 04:41:19 UTC",570,2039,25
"2019-02-27 03:47:34 UTC",570,2039,25
"2019-02-27 02:54:30 UTC",570,2039,25
"2019-02-27 01:57:48 UTC",570,2039,25
"2019-02-27 01:27:35 UTC",570,2039,25
"2019-02-27 00:11:23 UTC",570,2039,25
"2019-02-26 23:36:14 UTC",570,2039,25
"2019-02-26 22:41:30 UTC",570,2039,25
"2019-02-26 21:51:20 UTC",570,2039,25
"2019-02-26 20:56:44 UTC",570,2039,25
"2019-02-26 20:24:02 UTC",570,2039,25
"2019-02-26 19:10:42 UTC",570,2039,25
"2019-02-26 18:36:11 UTC",570,2039,25
"2019-02-26 17:44:08 UTC",570,2039,25
"2019-02-26 16:52:49 UTC",570,2039,25
"2019-02-26 15:57:42 UTC",570,2039,25
"2019-02-26 15:25:09 UTC",570,2039,25
"2019-02-26 14:08:05 UTC",570,2039,25
"2019-02-26 13:36:30 UTC",570,2039,25
"2019-02-26 12:46:38 UTC",570,2039,25
"2019-02-26 11:52:38 UTC",570,2039,25
"2019-02-26 10:59:39 UTC",570,2039,25
"2019-02-26 10:26:01 UTC",570,2039,25
"2019-02-26 09:12:31 UTC",570,2039,25
