listing_datetime,unit_price,quantity,listings
"2019-03-03 00:04:35 UTC",6,197391,1092
"2019-03-02 23:30:05 UTC",6,197391,1092
"2019-03-02 22:34:14 UTC",6,197391,1092
"2019-03-02 21:44:38 UTC",6,197391,1092
"2019-03-02 20:47:07 UTC",3,197641,1096
"2019-03-02 20:14:32 UTC",3,197641,1096
"2019-03-02 18:57:16 UTC",3,197641,1096
"2019-03-02 18:23:46 UTC",3,197641,1096
"2019-03-02 17:34:13 UTC",3,197641,1096
"2019-03-02 16:42:20 UTC",3,197552,1095
"2019-03-02 15:47:55 UTC",3,197552,1095
"2019-03-02 15:14:34 UTC",3,197552,1095
"2019-03-02 13:59:49 UTC",3,197552,1095
"2019-03-02 13:25:54 UTC",3,197552,1095
"2019-03-02 12:32:57 UTC",3,197552,1095
"2019-03-02 11:40:50 UTC",3,197552,1095
"2019-03-02 10:47:13 UTC",3,197552,1095
"2019-03-02 10:14:51 UTC",3,197552,1095
"2019-03-02 09:06:38 UTC",3,197592,1095
"2019-03-02 08:32:46 UTC",3,197564,1093
"2019-03-02 07:36:30 UTC",3,197564,1093
"2019-03-02 06:44:35 UTC",3,197564,1093
"2019-03-02 05:45:50 UTC",3,197564,1093
"2019-03-02 05:13:09 UTC",3,197564,1093
"2019-03-02 03:57:15 UTC",3,197564,1093
"2019-03-02 03:22:08 UTC",3,197564,1093
"2019-03-02 02:25:39 UTC",3,197564,1093
"2019-03-02 01:32:07 UTC",3,196814,1090
"2019-03-02 00:38:01 UTC",3,196814,1090
"2019-03-02 00:05:39 UTC",6,196764,1089
"2019-03-01 22:47:11 UTC",6,196764,1089
"2019-03-01 22:14:12 UTC",6,196764,1089
"2019-03-01 21:21:09 UTC",6,196764,1089
"2019-03-01 20:30:50 UTC",6,196764,1089
"2019-03-01 19:31:07 UTC",6,196764,1089
"2019-03-01 18:59:43 UTC",6,196764,1089
"2019-03-01 17:45:09 UTC",6,196864,1090
"2019-03-01 17:09:55 UTC",6,196864,1090
"2019-03-01 16:18:20 UTC",6,196864,1090
"2019-03-01 15:25:02 UTC",6,196864,1090
"2019-03-01 14:31:29 UTC",6,196864,1090
"2019-03-01 13:59:15 UTC",6,196864,1090
"2019-03-01 12:43:09 UTC",6,196864,1090
"2019-03-01 12:10:21 UTC",6,196864,1090
"2019-03-01 11:18:32 UTC",6,196864,1090
"2019-03-01 10:27:18 UTC",6,196864,1090
"2019-03-01 09:32:58 UTC",6,196614,1089
"2019-03-01 09:01:46 UTC",6,196614,1089
"2019-03-01 07:52:07 UTC",6,196614,1089
"2019-03-01 07:17:57 UTC",6,196614,1089
"2019-03-01 06:22:54 UTC",6,196614,1089
"2019-03-01 05:31:07 UTC",6,196614,1089
"2019-03-01 04:37:40 UTC",6,196614,1089
"2019-03-01 04:05:18 UTC",6,196614,1089
"2019-03-01 02:50:21 UTC",6,196614,1089
"2019-03-01 02:16:18 UTC",6,196614,1089
"2019-03-01 01:24:36 UTC",6,196614,1089
"2019-03-01 00:33:34 UTC",6,196614,1089
"2019-02-28 23:39:12 UTC",6,196614,1089
"2019-02-28 23:07:54 UTC",6,196614,1089
"2019-02-28 21:51:07 UTC",6,196614,1089
"2019-02-28 21:15:41 UTC",6,196614,1089
"2019-02-28 20:15:58 UTC",7,196550,1088
"2019-02-28 19:22:35 UTC",7,196550,1088
"2019-02-28 18:24:43 UTC",7,196541,1087
"2019-02-28 17:50:35 UTC",7,196541,1087
"2019-02-28 16:32:12 UTC",7,196541,1087
"2019-02-28 15:56:43 UTC",7,196541,1087
"2019-02-28 15:04:51 UTC",7,196791,1088
"2019-02-28 14:13:42 UTC",7,196791,1088
"2019-02-28 13:16:38 UTC",5,197791,1095
"2019-02-28 12:43:52 UTC",5,197791,1095
"2019-02-28 11:27:10 UTC",5,197791,1095
"2019-02-28 10:54:15 UTC",5,197791,1095
"2019-02-28 09:58:49 UTC",5,197791,1095
"2019-02-28 09:06:03 UTC",5,197791,1095
"2019-02-28 08:05:03 UTC",5,197791,1095
"2019-02-28 07:33:49 UTC",5,197791,1095
"2019-02-28 06:28:45 UTC",5,197791,1095
"2019-02-28 05:54:18 UTC",5,197791,1095
"2019-02-28 05:02:21 UTC",5,197803,1095
"2019-02-28 04:10:13 UTC",5,197803,1095
"2019-02-28 03:14:12 UTC",5,197803,1095
"2019-02-28 02:41:42 UTC",5,197803,1095
"2019-02-28 01:24:07 UTC",5,197803,1095
"2019-02-28 00:49:46 UTC",5,197803,1095
"2019-02-27 23:55:35 UTC",5,197803,1095
"2019-02-27 23:04:09 UTC",5,197803,1095
"2019-02-27 22:11:58 UTC",6,197613,1093
"2019-02-27 21:38:15 UTC",6,197613,1093
"2019-02-27 20:22:04 UTC",7,197632,1092
"2019-02-27 19:47:27 UTC",7,197632,1092
"2019-02-27 18:50:32 UTC",3,197731,1095
"2019-02-27 17:55:54 UTC",3,197731,1095
"2019-02-27 17:00:46 UTC",3,197731,1095
"2019-02-27 16:28:33 UTC",3,197731,1095
"2019-02-27 15:15:56 UTC",3,197731,1095
"2019-02-27 14:41:36 UTC",3,197731,1095
"2019-02-27 13:51:01 UTC",3,197731,1095
"2019-02-27 13:00:51 UTC",3,197731,1095
"2019-02-27 11:27:07 UTC",3,197731,1095
"2019-02-27 10:12:57 UTC",3,197731,1095
"2019-02-27 09:37:36 UTC",3,197670,1094
"2019-02-27 08:39:37 UTC",3,197671,1094
"2019-02-27 07:47:42 UTC",3,197661,1093
"2019-02-27 06:52:07 UTC",3,197661,1093
"2019-02-27 06:18:35 UTC",3,197661,1093
"2019-02-27 05:13:06 UTC",3,197661,1093
"2019-02-27 04:41:07 UTC",3,197661,1093
"2019-02-27 03:47:01 UTC",3,197661,1093
"2019-02-27 02:54:19 UTC",3,197661,1093
"2019-02-27 01:57:16 UTC",3,197661,1093
"2019-02-27 01:27:19 UTC",3,197661,1093
"2019-02-27 00:10:44 UTC",3,197661,1093
"2019-02-26 23:36:07 UTC",3,197661,1093
"2019-02-26 22:40:58 UTC",7,197632,1092
"2019-02-26 21:51:09 UTC",7,197632,1092
"2019-02-26 20:56:19 UTC",7,197632,1092
"2019-02-26 20:23:57 UTC",7,197632,1092
"2019-02-26 19:10:15 UTC",7,197632,1092
"2019-02-26 18:36:05 UTC",7,197633,1092
"2019-02-26 17:43:41 UTC",6,197883,1094
"2019-02-26 16:52:38 UTC",6,197883,1094
"2019-02-26 15:57:16 UTC",6,197883,1094
"2019-02-26 15:25:01 UTC",6,197883,1094
