listing_datetime,unit_price,quantity,listings
"2019-03-03 00:05:37 UTC",276,874,16
"2019-03-02 23:30:20 UTC",276,874,16
"2019-03-02 22:35:16 UTC",276,874,16
"2019-03-02 21:44:54 UTC",276,874,16
"2019-03-02 20:48:05 UTC",276,874,16
"2019-03-02 20:14:48 UTC",276,874,16
"2019-03-02 18:58:13 UTC",276,874,16
"2019-03-02 18:24:06 UTC",276,874,16
"2019-03-02 17:35:10 UTC",276,874,16
"2019-03-02 16:42:40 UTC",276,874,16
"2019-03-02 15:48:52 UTC",276,874,16
"2019-03-02 15:14:50 UTC",276,874,16
"2019-03-02 14:00:45 UTC",276,874,16
"2019-03-02 13:26:10 UTC",277,874,16
"2019-03-02 12:33:54 UTC",277,874,16
"2019-03-02 11:41:05 UTC",277,876,17
"2019-03-02 10:48:09 UTC",277,876,17
"2019-03-02 10:15:07 UTC",277,876,17
"2019-03-02 09:07:38 UTC",277,876,17
"2019-03-02 08:33:03 UTC",277,876,17
"2019-03-02 07:37:27 UTC",277,876,17
"2019-03-02 06:44:55 UTC",277,876,17
"2019-03-02 05:46:47 UTC",277,876,17
"2019-03-02 05:13:26 UTC",277,876,17
"2019-03-02 03:58:19 UTC",277,876,17
"2019-03-02 03:22:23 UTC",277,876,17
"2019-03-02 02:26:42 UTC",277,876,17
"2019-03-02 01:32:28 UTC",277,876,17
"2019-03-02 00:38:57 UTC",277,876,17
"2019-03-02 00:05:57 UTC",277,876,17
"2019-03-01 22:48:13 UTC",277,876,17
"2019-03-01 22:14:30 UTC",277,876,17
"2019-03-01 21:22:01 UTC",276,875,16
"2019-03-01 20:31:11 UTC",276,875,16
"2019-03-01 19:32:05 UTC",276,875,16
"2019-03-01 19:00:04 UTC",276,875,16
"2019-03-01 17:46:11 UTC",276,875,16
"2019-03-01 17:10:12 UTC",276,875,16
"2019-03-01 16:19:19 UTC",276,875,16
"2019-03-01 15:25:18 UTC",276,875,16
"2019-03-01 14:32:25 UTC",276,875,16
"2019-03-01 13:59:32 UTC",276,875,16
"2019-03-01 12:44:05 UTC",276,875,16
"2019-03-01 12:10:37 UTC",276,875,16
"2019-03-01 11:19:28 UTC",276,875,16
"2019-03-01 10:27:38 UTC",276,875,16
"2019-03-01 09:33:54 UTC",276,875,16
"2019-03-01 09:02:02 UTC",276,875,16
"2019-03-01 07:53:08 UTC",276,875,16
"2019-03-01 07:18:13 UTC",276,875,16
"2019-03-01 06:23:51 UTC",276,875,16
"2019-03-01 05:31:23 UTC",276,875,16
"2019-03-01 04:38:37 UTC",276,875,16
"2019-03-01 04:05:37 UTC",276,875,16
"2019-03-01 02:51:20 UTC",276,875,16
"2019-03-01 02:16:34 UTC",276,875,16
"2019-03-01 01:25:33 UTC",276,875,16
"2019-03-01 00:33:49 UTC",276,875,16
"2019-02-28 23:40:11 UTC",276,875,16
"2019-02-28 23:08:11 UTC",276,875,16
"2019-02-28 21:52:09 UTC",276,875,16
"2019-02-28 21:15:57 UTC",276,875,16
"2019-02-28 20:16:56 UTC",276,875,16
"2019-02-28 19:22:56 UTC",276,875,16
"2019-02-28 18:25:39 UTC",275,873,15
"2019-02-28 17:50:51 UTC",275,873,15
"2019-02-28 16:33:13 UTC",275,873,15
"2019-02-28 15:56:59 UTC",275,873,15
"2019-02-28 15:05:52 UTC",275,873,15
"2019-02-28 14:14:03 UTC",275,873,15
"2019-02-28 13:17:34 UTC",275,873,15
"2019-02-28 12:44:15 UTC",275,873,15
"2019-02-28 11:28:11 UTC",275,873,15
"2019-02-28 10:54:32 UTC",275,873,15
"2019-02-28 09:59:47 UTC",275,873,15
"2019-02-28 09:06:23 UTC",275,873,15
"2019-02-28 08:06:01 UTC",275,873,15
"2019-02-28 07:34:04 UTC",275,873,15
"2019-02-28 06:29:42 UTC",275,873,15
"2019-02-28 05:54:33 UTC",275,873,15
"2019-02-28 05:03:18 UTC",275,873,15
"2019-02-28 04:10:28 UTC",275,873,15
"2019-02-28 03:15:09 UTC",275,873,15
"2019-02-28 02:41:58 UTC",275,873,15
"2019-02-28 01:25:04 UTC",275,873,15
"2019-02-28 00:50:07 UTC",275,873,15
"2019-02-27 23:56:34 UTC",275,873,15
"2019-02-27 23:04:30 UTC",275,873,15
"2019-02-27 22:12:54 UTC",275,873,15
"2019-02-27 21:38:32 UTC",275,873,15
"2019-02-27 20:23:05 UTC",275,873,15
"2019-02-27 19:47:43 UTC",275,873,15
"2019-02-27 18:51:30 UTC",275,873,15
"2019-02-27 17:56:10 UTC",275,873,15
"2019-02-27 17:01:43 UTC",275,873,15
"2019-02-27 16:28:49 UTC",275,873,15
"2019-02-27 15:16:53 UTC",275,873,15
"2019-02-27 14:41:54 UTC",275,873,15
