listing_datetime,unit_price,quantity,listings
"2019-03-03 00:05:32 UTC",187,3263,268
"2019-03-02 23:30:15 UTC",187,3263,268
"2019-03-02 22:35:11 UTC",187,3263,268
"2019-03-02 21:44:49 UTC",187,3263,268
"2019-03-02 20:48:00 UTC",187,3263,268
"2019-03-02 20:14:43 UTC",187,3263,268
"2019-03-02 18:58:08 UTC",187,3263,268
"2019-03-02 18:24:02 UTC",187,3263,268
"2019-03-02 17:35:05 UTC",187,3263,268
"2019-03-02 16:42:35 UTC",187,3263,268
"2019-03-02 15:48:47 UTC",187,3263,268
"2019-03-02 15:14:44 UTC",187,3263,268
"2019-03-02 14:00:45 UTC",192,3261,267
"2019-03-02 13:26:05 UTC",192,3261,267
"2019-03-02 12:33:49 UTC",192,3261,267
"2019-03-02 11:41:05 UTC",193,3261,267
"2019-03-02 10:48:04 UTC",193,3261,267
"2019-03-02 10:15:02 UTC",193,3261,267
"2019-03-02 09:07:34 UTC",193,3261,267
"2019-03-02 08:33:02 UTC",193,3261,267
"2019-03-02 07:37:22 UTC",193,3261,267
"2019-03-02 06:44:50 UTC",193,3261,267
"2019-03-02 05:46:42 UTC",193,3261,267
"2019-03-02 05:13:26 UTC",193,3261,267
"2019-03-02 03:58:14 UTC",193,3261,267
"2019-03-02 03:22:18 UTC",193,3261,267
"2019-03-02 02:26:37 UTC",193,3261,267
"2019-03-02 01:32:23 UTC",193,3261,267
"2019-03-02 00:38:53 UTC",193,3261,267
"2019-03-02 00:05:51 UTC",199,3213,265
"2019-03-01 22:48:07 UTC",199,3213,265
"2019-03-01 22:14:29 UTC",199,3213,265
"2019-03-01 21:22:01 UTC",199,3213,265
"2019-03-01 20:31:06 UTC",199,3213,265
"2019-03-01 19:32:00 UTC",199,3213,265
"2019-03-01 19:00:04 UTC",199,3213,265
"2019-03-01 17:46:06 UTC",199,3212,264
"2019-03-01 17:10:07 UTC",199,3212,264
"2019-03-01 16:19:13 UTC",199,3212,264
"2019-03-01 15:25:13 UTC",199,3212,264
"2019-03-01 14:32:20 UTC",199,3212,264
"2019-03-01 13:59:26 UTC",199,3212,264
"2019-03-01 12:44:00 UTC",199,3212,264
"2019-03-01 12:10:32 UTC",199,3212,264
"2019-03-01 11:19:22 UTC",199,3212,264
"2019-03-01 10:27:33 UTC",199,3212,264
"2019-03-01 09:33:54 UTC",199,3212,264
"2019-03-01 09:01:57 UTC",199,3212,264
"2019-03-01 07:53:03 UTC",199,3212,264
"2019-03-01 07:18:08 UTC",199,3212,264
"2019-03-01 06:23:46 UTC",199,3212,264
"2019-03-01 05:31:23 UTC",199,3213,265
"2019-03-01 04:38:31 UTC",199,3213,265
"2019-03-01 04:05:31 UTC",199,3213,265
"2019-03-01 02:51:15 UTC",199,3213,265
"2019-03-01 02:16:29 UTC",201,3206,263
"2019-03-01 01:25:28 UTC",201,3206,263
"2019-03-01 00:33:44 UTC",201,3206,263
"2019-02-28 23:40:11 UTC",201,3206,263
"2019-02-28 23:08:10 UTC",201,3206,263
"2019-02-28 21:52:04 UTC",202,3205,262
"2019-02-28 21:15:52 UTC",202,3205,262
"2019-02-28 20:16:50 UTC",202,3205,262
"2019-02-28 19:22:51 UTC",202,3205,262
"2019-02-28 18:25:34 UTC",202,3205,262
"2019-02-28 17:50:46 UTC",202,3205,262
"2019-02-28 16:33:13 UTC",202,3206,263
"2019-02-28 15:56:54 UTC",202,3206,263
"2019-02-28 15:05:47 UTC",202,3206,263
"2019-02-28 14:13:58 UTC",202,3206,263
"2019-02-28 13:17:34 UTC",202,3206,263
"2019-02-28 12:44:10 UTC",202,3206,263
"2019-02-28 11:28:06 UTC",202,3206,263
"2019-02-28 10:54:32 UTC",202,3200,262
"2019-02-28 09:59:46 UTC",202,3200,262
"2019-02-28 09:06:18 UTC",202,3200,262
"2019-02-28 08:05:57 UTC",202,3200,262
"2019-02-28 07:34:04 UTC",202,3200,262
"2019-02-28 06:29:41 UTC",202,3200,262
"2019-02-28 05:54:29 UTC",202,3200,262
"2019-02-28 05:03:13 UTC",202,3200,262
"2019-02-28 04:10:23 UTC",202,3200,262
"2019-02-28 03:15:04 UTC",202,3200,262
"2019-02-28 02:41:53 UTC",202,3200,262
"2019-02-28 01:24:59 UTC",202,3200,262
"2019-02-28 00:50:02 UTC",202,3200,262
"2019-02-27 23:56:30 UTC",202,3200,262
"2019-02-27 23:04:25 UTC",202,3200,262
"2019-02-27 22:12:50 UTC",202,3200,262
"2019-02-27 21:38:26 UTC",202,3200,262
"2019-02-27 20:23:04 UTC",202,3200,262
"2019-02-27 19:47:38 UTC",202,3200,262
"2019-02-27 18:51:25 UTC",202,3200,262
"2019-02-27 17:56:10 UTC",202,3200,262
"2019-02-27 17:01:38 UTC",202,3200,262
"2019-02-27 16:28:44 UTC",202,3200,262
"2019-02-27 15:16:47 UTC",202,3200,262
"2019-02-27 14:41:49 UTC",202,3200,262
"2019-02-27 13:51:52 UTC",203,3199,261
"2019-02-27 13:01:08 UTC",203,3199,261
"2019-02-27 12:02:08 UTC",203,3199,261
"2019-02-27 11:27:22 UTC",203,3199,261
"2019-02-27 10:13:53 UTC",203,3199,261
"2019-02-27 09:37:46 UTC",203,3199,261
"2019-02-27 08:40:29 UTC",203,3199,261
"2019-02-27 07:47:58 UTC",203,3199,261
"2019-02-27 06:53:00 UTC",203,3199,261
"2019-02-27 06:18:45 UTC",203,3199,261
"2019-02-27 05:13:58 UTC",203,3199,261
"2019-02-27 04:41:25 UTC",203,3199,261
"2019-02-27 03:47:59 UTC",203,3199,261
"2019-02-27 02:54:35 UTC",203,3199,261
"2019-02-27 01:58:13 UTC",203,3198,260
"2019-02-27 01:27:41 UTC",203,3198,260
"2019-02-27 00:11:48 UTC",203,3198,260
"2019-02-26 23:36:24 UTC",203,3198,260
